245717 1538
6368059 515
13698 789
6367670 1225
24640255 1025
24406313 432
25713038 957
243296 742
6612747 1159
14195 784
29582112 361
25765163 940
25712903 374
25483802 382
1180647 1438
254655 1524
1373668 1389
29836514 859
5493706 535
6422211 1182
5292085 1315
6420422 1183
1382407 1380
1425291 608
5240350 1349
5251462 579
5485511 1264
295162 1510
30721070 835
5294478 1305
24353654 1128
5303825 1289
29838414 858
25470162 400
25522934 975
24585691 1067
24355986 1117
65930 750
6431558 1173
306297 694
14302 782
297967 697
1382388 1381
24395066 445
52393 779
29595650 903
29582094 933
52783 777
5291974 1318
29634349 895
24587502 418
295055 1512
29824858 875
306278 695
1130383 676
1434142 1356
24639846 1026
30712266 838
25525331 969
52894 773
24596850 1046
24345254 468
6621555 1155
5483002 542
306274 696
6368055 516
5294501 1303
30762101 827
297563 1498
25470767 1011
1371136 628
1370751 1406
5294998 1299
1130812 1468
5240346 1350
6422731 1178
5292466 565
1142035 656
1180628 1439
29584426 922
29634345 896
11794 796
24405817 1088
297559 1499
54707 1576
257071 1513
5242115 596
256550 713
24356070 1116
254563 1527
1382383 615
24394680 446
1371247 625
1373171 1393
306385 693
24397487 1093
24356483 1112
6433458 1172
5292470 564
25724150 368
29584514 920
1191871 1417
25715347 950
2563 1599
245308 1541
29824751 878
24408214 1079
5242139 1348
5242743 1341
254567 1526
6610303 494
30710343 844
6369978 510
3059 803
25481387 998
6431149 1174
295659 1505
1139731 1455
5242246 1346
6419794 500
11798 795
25522525 978
5494226 531
52890 774
1139122 668
63641 1564
6419790 501
295570 703
29824746 338
24344850 1136
24354082 1124
25472579 1007
25524810 376
5251054 1337
3055 804
1371140 627
29888249 851
52397 778
243319 740
13805 786
1130816 1467
13810 1587
295663 1504
1183067 1425
254158 1529
1139639 1458
254023 726
13675 791
1434123 1357
254153 721
24637835 1033
24587591 1061
5484879 540
5546073 1230
29636653 340
63645 1563
24637314 409
30710366 842
5303216 554
29582503 930
30709826 329
2558 809
25524834 971
1371164 1402
29582117 931
5494338 1254
24354193 1120
24637839 1032
29584403 924
24637946 1030
1434639 1354
308806 1479
6369959 511
6610847 1163
1371271 1399
308694 691
1182658 1428
6431042 1176
1371141 1404
1371160 1403
25776406 935
54683 771
24395177 442
25470269 397
295031 711
25481926 990
6621662 1153
24355982 1118
24598750 1042
29595645 346
25712931 960
25765159 941
1370750 629
5253474 1324
25767579 936
29595757 901
245828 1534
24345235 469
29634237 344
29581982 366
5251458 580
14219 1584
24342838 480
24596311 1054
5482482 549
24585584 1070
1423006 1368
1180107 655
6369979 1216
24585602 422
245219 734
24395070 444
52914 1578
29879422 852
245196 736
24588000 1058
6378917 1202
1183044 1427
24637318 408
5242250 1345
24345231 470
29584533 919
5534826 1245
25481406 997
5253469 573
29634233 345
1384283 614
5305613 551
5292601 1309
30723490 830
5240239 1352
5242222 593
24356074 1115
254544 1528
1191466 1419
5292081 1316
5537158 1236
1180758 1434
54795 1575
6431038 1177
25481382 387
6378894 1204
245736 1537
6370071 1213
24406337 1081
30712247 839
13782 788
5303217 1297
5484883 539
1130295 678
29634344 342
29593857 905
6431061 1175
25473075 388
29824862 874
5537246 1235
25481493 384
24354063 1125
245740 1536
30712763 836
5534830 1244
6378787 1207
5303737 1290
1130384 1472
6370067 1214
30953111 818
52918 1577
1139726 661
24345342 467
30712243 840
30709933 327
1373556 620
1130291 679
29877113 854
29593248 349
29827171 867
24587595 1060
25712908 962
5483095 1275
1370732 1407
1127963 689
24599247 1040
1130272 680
5496127 1253
25715323 369
25522395 983
29593360 909
29636658 888
5548382 1228
1191875 1416
24354169 457
1423396 1366
6621551 1156
1180126 654
1182639 1429
14215 1585
5251053 582
24353561 465
25472667 1005
5291969 570
25523022 974
1180646 647
3060 1597
25470158 401
29634758 892
24397598 1090
6378810 1205
14196 1586
13786 787
30709938 846
1180130 653
306298 1491
66470 1548
1180237 650
25483826 986
29824857 335
1384307 1376
256574 1517
55310 762
25470246 399
24353649 463
66558 6
24395201 1100
658 813
6422234 1180
24637425 406
6370090 1212
24406314 1083
5291973 569
3083 8
11278 801
243427 1544
24637858 1031
5306134 1284
25522413 379
306302 1490
1191462 1420
242906 744
52374 780
24353677 1126
1191355 1423
295143 1511
5251570 1331
5483091 1276
65931 1556
5494231 1256
5537135 1238
24406318 1082
662 812
52895 1579
1422894 611
5253902 1320
24596441 1049
1371248 1401
66061 1551
297991 1494
24395094 1103
24353673 1127
5251463 1334
1422876 1373
1182635 1430
5482486 548
24345255 1134
24356479 1113
1193771 1413
6419795 1192
5251049 583
1422871 613
295054 709
1127875 690
25724155 946
6369983 1215
1130793 1469
6610824 1165
5485400 1267
64138 1559
1422875 612
30721069 324
1139615 664
29582614 926
25724151 947
1142036 1447
256964 1515
1381868 1388
24353653 462
5484902 538
25522390 381
52913 772
24406425 1080
24598726 410
24596417 412
295658 702
5493730 1262
24585690 421
5242245 591
30721590 831
25473080 1001
25470771 1010
24639758 1027
24405904 433
6610828 1164
5493817 532
24342950 1140
5493841 1258
1180219 1442
6419813 499
54814 1574
1373580 1390
29593745 347
25472671 1004
254562 718
6367651 1226
6368167 1220
306279 1492
24649082 1020
55204 1572
254047 1532
245327 1540
306795 1486
243408 1545
24598838 1041
1370644 1408
5251481 578
1130900 1466
25470678 394
30762598 825
29582093 362
1423415 1365
24355958 456
66037 748
25713019 958
24408213 431
1382384 1382
1130407 1470
14326 7
306799 1485
5242742 587
24344738 474
6369955 512
24587999 416
5482983 543
25765270 938
1191894 1415
30712354 837
5292471 1314
5242138 594
5494227 1257
5250966 1338
6378898 1203
1423391 609
24353565 464
3078 802
5545985 1231
24354081 458
25470163 1018
256551 1519
1139123 1463
1191373 638
24639734 404
63622 1565
6379414 1198
5291950 571
24356502 1111
6422210 496
24585583 423
308695 1482
5292080 566
1381974 616
30762082 828
29636654 889
14307 1582
25472578 390
30952590 1
24585082 429
30709827 850
6662559 1150
6381226 1195
25484323 984
1370639 633
5242654 588
29582610 927
2539 810
29645485 883
24596306 415
29585030 915
25470139 402
24354174 1121
2967 806
5534719 1248
6369960 1217
5483007 1277
30712242 325
52286 781
1425812 1359
25536058 963
1180623 649
24355981 454
25481494 995
29596166 900
1193775 1412
25470270 1016
5292490 1313
24345259 1133
2971 805
29645481 884
5305725 1285
24585170 427
29827278 865
5534849 1243
25533642 967
6370475 508
24344739 1139
1371159 626
5483003 1278
24405905 1086
1191378 1421
29593253 912
1180627 648
25482014 989
1139229 665
24344846 1137
1130402 675
6379307 1200
24585579 424
5534825 526
24585193 425
29634257 898
30773325 823
24342839 1143
14303 1583
24648673 1021
1139210 666
30709957 845
1183043 641
29595646 904
25481410 996
24596310 414
24354170 1122
64161 1557
6378893 504
29824881 873
1183155 1424
24395089 443
24345236 1135
6379303 1201
25522394 380
5294370 560
30721093 833
1130296 1473
5253470 1325
1130904 1465
1191350 640
64142 1558
25533638 968
5242747 1340
1193770 635
29877522 853
1182546 643
24587590 417
24397510 1091
6378786 506
1425315 1361
55315 1568
25473076 1002
24342318 486
29584402 355
5242659 1342
6419925 1187
5493734 1261
29582113 932
24342927 1142
6381203 1197
54794 767
24353566 1129
24585086 428
1128396 1477
295138 708
1182523 645
24342406 485
24342425 484
25715328 951
245712 730
29877025 855
29824774 876
5242134 595
25713428 955
1130379 677
24585603 1069
306409 1487
256444 1522
29835993 332
3079 1596
6381207 1196
1384284 1378
245735 728
5535346 1239
54790 768
295050 710
308699 1481
1139206 667
295142 707
30709934 847
24596938 1045
5251593 1329
24342429 483
5292494 1312
25713015 959
29824770 877
24585607 1068
29634753 341
25483803 988
1381998 1383
5537139 1237
242887 745
245331 1539
25715324 952
24397078 1096
1370731 630
25726571 942
1371252 1400
254539 720
1180131 1443
29584422 923
1141539 1452
64030 754
6367562 520
295552 1508
6381314 1194
5482594 1281
24637426 1036
297471 1501
6370499 1209
24650982 1019
1141650 1448
25522502 980
256960 1516
14214 783
25533661 966
13787 1589
24405909 1085
55311 1569
243426 737
1128502 681
66446 747
25470659 395
254042 725
245823 727
52806 775
25472666 389
5484991 1270
29582498 360
24396971 1099
1373040 623
5484884 1273
24637430 1035
24397101 1094
5485399 536
1381891 1386
663 9
24637337 407
256439 716
11905 792
6662582 1148
5251569 577
6368078 514
1141631 1449
25765182 939
1141543 1451
306906 1483
6420315 1185
5303713 552
5305618 1287
24397082 1095
24639739 1028
24587483 419
1182634 642
1130792 673
6673806 3
30710454 841
5305614 1288
24596418 1051
24587507 1062
6420311 1186
5496647 1249
11882 794
1422895 1372
297475 1500
25470683 1012
29877001 331
63617 758
25473099 1000
5242631 590
5294366 561
24405793 436
5240238 600
24598727 1044
295682 1503
24342926 478
24637449 1034
25470679 1013
66042 1552
5493729 533
1370643 632
64049 753
5253363 1328
1128479 683
13694 790
5496131 1252
1183048 1426
6370587 1208
11775 797
29634261 897
5250965 584
1130923 1464
1384395 1375
5303193 556
6419902 1189
55334 1567
29584942 916
1373036 624
1180214 652
142 10
29593746 908
1373147 621
1139750 1454
5493818 1260
1139211 1462
65950 1555
6368171 1219
1139230 1461
1130899 671
5251482 1333
5482487 1283
5250961 585
24585174 426
306794 692
6612728 1160
64137 752
66038 1553
5484995 1269
245326 731
6610823 490
5303197 555
25470274 1015
5483090 541
29825290 870
30952614 820
29593249 913
6367650 518
5251072 581
1180218 651
5292578 1311
6368166 513
25481907 991
54813 766
1191354 639
256555 1518
5253878 572
1130788 674
25470660 1014
63534 1566
6612724 1161
5292062 1317
6419818 1190
29645592 881
54818 1573
254046 724
5303304 553
29582521 358
5292582 1310
1139234 1460
25724671 943
6610438 1166
24396990 1098
5496150 1251
6378805 505
1423392 1367
254135 1531
5534714 529
55203 764
6662563 1149
1381867 618
29593230 914
1193794 1411
6419814 1191
1434230 1355
5482984 1279
1141520 1453
1180735 1436
63621 757
24639735 1029
1384288 1377
6610307 493
5534718 528
6664979 1145
24397077 438
24596827 1048
1139118 669
5242655 1343
25470250 398
5294891 1301
6612723 489
29835994 863
25472555 392
25713424 956
5493822 1259
63640 756
5294390 1307
25524922 970
24405797 435
24394662 1108
54706 769
1180242 1440
24342430 1144
25534158 964
25481903 992
5534738 1247
29582089 363
30952591 822
1130403 1471
5292489 563
29827190 866
306818 1484
5535235 1242
297451 700
25472559 391
1423503 1364
5253358 576
6370476 1211
24648585 1022
29835998 862
6378806 1206
29593750 907
24587479 420
2972 1598
25483807 987
24342946 1141
5294371 1308
1182551 1431
30721181 832
24344845 471
1384804 1374
5294910 1300
245215 735
24585175 1073
242910 743
1373064 1396
256983 1514
6610331 1169
1191485 1418
1381975 1385
5242635 589
24342922 479
25522915 976
24344827 1138
6610419 1167
5251073 1336
29593336 348
11390 1595
5545962 1233
1142147 1444
5484903 1272
5239718 606
5239830 1353
5253493 1323
6379302 503
29582609 357
6613244 1157
1141627 1450
6610415 1168
1182547 1432
6662558 487
5482598 1280
5534742 1246
5251486 1332
24596329 413
5250942 586
24585063 430
5545966 1232
25522911 977
30955011 817
25715435 949
6381202 502
25712927 961
5483114 1274
29636765 886
29582001 365
1436539 4
6368083 1221
30952595 821
243431 1543
52802 776
5484907 1271
256463 1521
29584919 918
24585087 1074
30709845 328
24596831 1047
5240327 1351
5294886 557
30952702 819
5251574 1330
24408237 1077
24395090 1104
5482979 544
1422982 610
25713014 371
25724262 944
55199 765
29584510 921
1142040 1446
1128483 682
6367558 521
11886 793
6621574 1154
29584398 356
5240215 602
5494250 1255
297447 701
5482463 550
6623971 1151
5251077 1335
24353542 466
1194291 1409
2948 807
5482575 1282
1127987 1478
1182528 1433
29827167 868
6422322 1179
63510 761
245716 729
6370480 1210
1381886 617
24598731 1043
29582005 364
24394573 449
1128395 684
24405816 434
24355962 455
256443 715
24344715 476
25533637 375
6379326 1199
6420334 1184
24588004 1057
30762189 826
30762078 829
1139099 670
6610935 1162
1373060 1397
29634754 893
1381979 1384
24394569 450
24353672 461
6610327 1170
64026 755
297470 699
25470790 1009
29824769 336
5303328 1293
1127982 688
