13810 786
1423527 1364
1183067 641
1434123 607
29585035 915
24637835 405
24587591 417
5546073 523
29593365 909
25765187 939
25533643 967
29890670 851
25536059 963
29636682 887
6381227 1195
5292495 1312
25484324 984
30710366 326
1191983 1414
29582503 359
25524834 376
25482015 989
29582117 361
5494338 531
5534850 1243
11913494 3
29582527 928
1425924 1359
29584403 355
6367675 1224
25767691 936
1371271 625
1182658 642
24588112 1055
6420446 1183
29634866 890
25525336 969
1371160 626
25776406 367
25481926 383
5485424 1265
24598750 410
25533666 966
25765159 367
25767579 367
5537251 1235
5253474 573
245828 727
14219 783
24585584 423
1423006 610
1191379 1421
298080 1493
6369979 510
52914 772
29879422 331
1382003 1383
5537679 1234
6378917 504
5242250 591
30709851 848
29879427 852
5534826 526
6613249 1157
309736 5
31004870 2
1183160 1424
1425316 1361
24596939 1045
5303830 1289
3107 8
25533750 965
24408758 1075
5292601 562
6673811 3
30723490 324
29645505 882
24356074 453
254544 719
6665091 1145
1191466 637
5537158 524
7801651 3
54795 767
24408242 1077
25713043 957
6431038 495
5242771 8
30773326 823
1425427 1360
6378894 504
64166 1557
245736 728
6370071 509
24406337 432
5537656 1234
1434147 1356
25765680 937
6685054 3
6431061 495
687 9
6422736 1178
1423420 1365
5493735 1261
6916575 3
254 10
30712763 325
1130384 676
25470275 1015
245332 1539
6613268 1157
64143 1558
24650987 1019
30712243 325
6726062 3
25724695 943
25536082 963
245852 8
29596171 900
29647902 879
29827171 333
25712908 373
1370732 630
29827688 864
1384400 1375
24599247 410
5242748 1340
25522395 380
245848 1533
24596335 1052
29888770 851
29645593 881
1423396 609
30724011 830
29634369 894
6662675 1147
29584538 919
30773349 823
29877114 854
6610848 1163
1434231 1355
36192278 1
24637450 1034
24587619 1059
25765164 940
25481518 993
25523022 377
3060 803
6368195 1218
295167 1509
14196 784
25533662 966
30709938 327
306298 694
1384307 614
256574 713
5303826 1289
1382408 1380
66558 6
24395201 442
3083 8
29584947 916
5306134 551
24588135 1055
1191462 637
5496759 1249
24405822 1087
29825379 869
1373065 1396
1191355 639
295143 707
6431563 1173
5483091 541
29634350 895
25765183 939
24639851 1026
5537135 524
24406318 432
1373153 1394
24596441 412
297991 697
24651094 1019
24353673 461
24395094 443
30710455 841
5537270 1235
5251463 579
1422876 612
1182635 642
25525332 969
24397106 1094
24356479 452
6419795 500
1382519 1379
25724155 368
5496648 1249
6610824 490
25713559 953
64138 752
1130817 1467
24587508 1062
24650983 1019
306907 1483
1381868 618
6431043 1176
24406425 432
6621556 1155
30721590 324
25484347 984
24639758 404
6623995 1151
24342950 477
54814 766
25472671 389
29825291 870
29838415 858
6368167 513
245829 1534
306279 695
254047 724
55204 764
306795 692
5484996 1269
29634262 897
25482019 989
24598838 410
6422843 1178
1384828 1374
30762622 825
24355987 1117
1382384 615
3604 8
1130407 675
1191894 636
30712354 325
5548406 1228
24640256 1025
5494227 531
5250966 584
29827799 864
6662564 1149
55335 1567
24397492 1092
5545985 523
25724672 943
256551 713
29888250 851
1139123 668
29827195 866
6610959 1162
6379414 503
6624492 1151
6622183 1152
308695 691
320463 5
30762082 323
14307 782
63646 1563
6662694 1147
25524923 970
1423508 1364
25484323 382
30773330 823
1130905 1465
24637947 1030
29582610 357
6422755 1178
25765791 937
6624083 1151
1371272 1399
5537767 1234
5482599 1280
29582118 931
25524839 971
25483808 987
25481494 384
29596166 346
30955012 817
1193775 635
1384805 1374
5494343 1254
5305642 1286
24345259 468
29595758 901
29645481 339
5305725 551
29827278 333
256984 1514
1384916 1374
24344739 474
6431154 1174
5483003 542
24405905 433
24640279 1025
1382496 1379
29593253 349
306800 1485
25534182 964
24406338 1081
25776407 935
1384396 1375
6379307 503
29634257 343
29636789 886
24342839 480
25534159 964
29637286 885
16747 7
6370592 1208
306930 1483
1182659 1428
24648673 403
5253494 1323
31016094 2
6664980 1145
30721182 832
6431670 1173
24354170 457
24588005 1057
64161 752
1183155 641
6370072 1213
24345236 469
1373176 1393
30721093 324
25470772 1010
6381747 1193
24648567 1023
1373585 1390
1130296 678
1130904 671
30963839 816
6422327 1179
29827302 865
25533638 375
25536579 963
5242747 587
5294506 1303
29877522 331
24397510 437
30723491 830
25473076 388
5493734 533
5242659 588
29582113 361
1434143 1356
1128396 684
25715328 369
1141651 1448
29877025 331
25713428 370
24585603 422
306409 693
30712875 836
1141632 1449
6381207 502
1384284 614
308811 1479
5303738 1290
5535346 525
30953112 818
5483096 1275
5303329 1293
306303 1490
24596938 411
24356075 1115
1194315 1409
5251593 577
5251575 1330
5292494 563
29824770 336
25713015 371
25483919 985
1191876 1416
6379327 1199
245331 731
25726571 368
36244534 2
1371252 625
5545986 1231
6610940 1162
5482594 545
297471 699
256575 1517
24345348 1131
29634759 892
1141650 657
25533661 375
13787 787
29596278 900
256579 1517
24356507 1111
30952619 820
55311 762
30952726 819
5484991 537
5305749 1285
24396971 440
24637430 406
5484884 539
25765271 938
6662582 487
1193883 1410
1141543 658
306906 692
5305618 551
24397082 438
24639739 404
5534743 1246
5496243 1250
30710454 326
6673806 3
297992 1494
24596418 412
24587507 418
55228 1570
6420311 497
25724156 946
25724286 944
24598727 410
6622072 1152
5294395 1306
24637449 406
5253475 1324
5485535 1264
25470679 394
24598843 1041
25472695 1003
24639759 1027
24408739 1075
1130923 671
1384395 614
30762603 825
6419902 498
55334 762
24585199 1071
5493818 532
256468 1520
25483831 986
1373562 1391
1423007 1368
1139230 665
24598862 1041
29836519 859
6612728 489
66038 748
65955 1554
5484995 537
25470274 397
29825290 334
1425408 1360
25481907 383
6431066 1175
66559 6
29836110 860
5535240 1241
306819 1484
5493846 1258
63534 759
25724783 943
5292062 567
5292582 562
25724671 368
6610438 491
24396990 439
254135 722
29634778 891
25534270 964
6662563 487
1434230 607
6419814 499
1180735 646
24648678 1021
25523023 974
29646002 880
25525443 969
24596827 411
25524946 970
66475 1548
1130408 1470
25473192 999
14308 1582
5294390 559
1183179 1424
29877026 855
25524922 376
1191899 1415
25724676 943
1180242 650
25534158 375
5534738 527
77806 6
30952591 1
306818 692
5535235 525
6433570 1172
25715956 948
6370476 508
29835998 332
6378806 505
295687 1503
29593750 347
24588028 1056
2972 805
25483807 382
5294371 560
30721181 324
1384804 614
1193776 1412
6368191 1218
5485019 1268
5294910 557
24585175 426
1373064 622
256983 712
25481908 991
1381975 616
30709962 845
25522530 978
25522915 377
6610419 491
5251073 581
5545962 523
1142147 656
5484903 538
5253493 573
24649083 1020
14331 7
6613244 489
1141627 657
1182547 643
5251486 578
30952707 819
30721094 833
25724179 945
25778827 4
25715435 369
24599359 1040
1180740 1435
29636765 340
298103 1493
1436539 4
6368083 514
243431 737
6419930 1187
6622095 1152
29824886 873
29836022 861
25715459 949
24585087 428
29596190 900
5251594 1329
5242660 1342
5251574 577
30952702 1
5306246 6
5535347 1239
25724262 368
24345260 1133
1142040 656
6621574 488
5494250 531
6673830 3
6623971 488
1194291 635
24585719 1065
1425813 1359
5482575 546
1127987 10
6612836 1158
297583 1497
254675 1523
306410 1487
147 10
24345371 8
29827279 865
6379326 503
6420334 497
24588004 416
30762189 323
6610935 490
5485405 1266
29634754 341
29825272 871
6370095 1212
29593774 906
1384308 1376
6610327 492
25715844 369
29879534 852
11887 793
13806 786
29877002 331
25574 7
24587614 417
29824863 874
6622071 488
1434254 1355
1381892 1386
1434119 607
55227 763
24588024 1056
245824 727
24356591 1110
24585696 1066
29634373 894
5305619 1287
29838526 858
24596851 1046
25713039 957
6368079 514
5535259 1240
6419907 1188
24640367 1025
5253883 572
5537159 1236
24637431 1035
64054 753
29593337 348
25483938 985
5485512 1264
6381319 1194
6370500 1209
30712267 838
29582633 357
25472584 1006
24405910 1085
25715348 950
1193882 635
146053728 94137
5305637 551
24585198 425
6419819 1190
6368060 515
29637174 340
24637338 407
1425320 1361
1384419 1375
1182663 1428
5295022 1299
5303714 552
1425296 608
6612748 1159
1128507 681
5253386 574
24648566 403
6674327 3
24408349 1076
65954 749
1130924 1464
24356094 1114
295575 703
143 10
30721075 834
52398 10
6610443 1166
1142148 1444
25473104 1000
29584534 919
1139755 1454
5294482 558
297973 1495
6422732 1178
29595669 346
1447787 4
31005367 2
25473187 388
1373152 621
24405928 433
6662587 1148
5294394 559
1139235 1460
6662670 487
66043 1552
25472690 389
11910 792
1193795 1411
29634777 341
30762106 827
25522939 975
306386 693
1183072 1425
67079 6
24588116 1055
5546482 523
1488795 4
5496151 1251
6378922 1202
1373561 620
1139732 1455
1422900 1371
29646001 339
6381231 1195
24395182 442
5292583 1310
29836129 860
24345366 467
256556 1518
25522418 379
24587503 418
6368190 513
5496262 1250
30764503 824
24354086 458
29582526 358
24598751 1042
66451 747
25724263 944
5485423 536
6621663 1153
1434663 1354
245220 734
6420427 1183
254159 1529
5546487 1229
5485428 1265
29584515 920
31004846 1
5295003 1299
1191490 1418
25484435 984
5546078 1230
29836105 332
1194403 6
25472583 390
29877137 854
1193887 1410
29888361 851
5485404 536
25715849 948
5251487 1332
25481498 384
5548387 1228
30773846 823
25712932 960
6612729 1160
5485014 537
24394685 446
30709850 328
24408325 431
24356093 453
1422983 610
1180759 1434
25483914 382
5306139 1284
5484908 1271
1370755 629
55347134 2
1381887 617
1425403 608
1371165 1402
5303305 553
29835999 862
29647906 879
52919 9
5546097 1230
1128484 682
24639870 1026
24587596 1060
5253907 1320
25767580 936
5483119 1274
5242766 587
254674 717
24408238 1077
24588111 416
30712248 839
24406319 1082
30712764 836
30721074 324
24596330 413
5537655 524
29593858 905
6663191 1146
24596422 412
29648013 879
664 9
297452 700
24354194 1120
6419906 498
245741 1536
1373041 623
66670 6
1180238 650
1142064 1445
29877523 853
24345343 467
25715868 948
25765679 367
6381723 502
24355963 455
29636766 886
25470791 1009
24599248 1040
29636677 340
24397491 437
64031 754
29645504 339
298084 1493
5253990 572
25473211 999
29825271 334
24405798 435
245847 727
25524815 376
6621575 1154
6370481 1210
5535258 525
1191374 638
30764498 323
24405821 434
6623976 1151
1128508 9
30712359 837
297972 697
24596446 1049
24395206 1100
64055 1560
24356590 452
254651 717
29593342 910
24585714 421
29825378 334
30721595 831
24585695 421
245717 729
24651006 1019
6367670 517
25481931 990
166 10
25765163 367
1679308 4
30709939 846
30775746 823
257076 1513
1180647 647
24405929 1084
24396995 1097
6422211 496
3088 8
25533773 965
1382407 615
5240350 597
30721614 831
295162 706
5303825 552
29637175 885
5496671 1249
29582634 925
29838414 332
308830 1479
5291974 569
29634349 342
295055 709
24406449 1080
1436544 4
5305638 1286
5546594 1229
5306158 1284
24596962 1045
5292606 1309
24356098 1114
24639846 404
5254014 7
6662671 1147
1139644 1457
25472672 1004
5294501 558
297563 698
1192006 1414
25715440 949
1130812 672
6422731 496
30710371 842
1423011 1368
29595670 902
24406426 1080
31195359 1
54707 769
24356070 453
254563 718
5303222 1296
25484328 984
1434640 1354
1191871 636
1423397 1366
25713020 958
1142171 7
245308 732
24408214 431
29824751 337
29827283 865
5242743 587
1423416 1365
6379331 1199
30710343 326
30953135 818
6431149 495
1139731 661
5242246 591
25522525 378
24344850 471
5251054 582
29888249 331
309327 5
295663 702
11911 9
254158 721
1139639 662
29585031 915
6378899 1203
63645 756
29593361 909
1191895 1415
6381208 1196
66582 6
25713536 953
1371164 626
24354193 457
24637839 405
309216 5
29824775 876
25713448 954
24637946 405
1434639 607
5534854 1243
308806 691
6610847 490
6431042 495
29877546 853
1371141 627
6621662 488
24355982 454
25712931 372
5305726 1285
3195 8
308719 1480
29595757 346
1384289 1377
6663080 1146
1422988 1369
25533754 965
25776430 935
24596311 414
24406342 1081
29596167 900
24588000 416
1183044 641
66452 1549
31007267 2
29584533 353
31004847 2
1373673 1389
25481406 385
6379438 1198
25483915 985
66066 1551
29827692 864
551984 5
29593881 905
1183156 1424
6381724 1193
5240239 600
5537660 1234
6379419 1198
29645597 881
24596943 1045
5292081 566
1180758 646
25713429 955
29645509 882
30712247 325
5303217 554
29593857 347
5242767 1339
29824862 335
5537246 524
6621686 1153
30721186 832
24354063 459
245740 728
5534830 526
6378787 506
24397511 1091
5303737 552
1381999 1383
6370067 509
29838935 858
64162 1557
30953111 1
52918 772
6420316 1185
5253991 1319
29877113 331
24587595 417
5483095 541
32132691 2
24408846 6
30712787 836
5496127 530
24408219 1078
29593360 348
29636678 887
29636658 340
5548382 523
6612859 1158
1191875 636
25536063 963
6621551 488
24637859 1031
1182639 642
14215 783
25472667 389
6665500 1145
54819 1573
29634758 341
24397598 437
1382389 1381
6378810 505
5240351 9
29888254 851
66470 747
25483826 382
6422234 496
29825383 869
6370090 509
254656 1524
24406314 432
5303742 1290
243427 737
29838438 858
24637858 405
30764522 824
29645486 883
306302 694
6431559 1173
25536170 963
29595781 901
25713540 953
24353677 461
29595762 901
5251570 577
65931 750
5494231 531
52895 773
5253902 572
66061 748
1371248 625
24397102 1094
1373692 1389
1141544 1451
24397083 1095
14350 7
24345255 468
1193771 635
24394686 1106
6369983 510
6673807 3
30710459 841
1130793 673
25765294 938
5485400 536
24639847 1026
6381728 1193
29582614 357
29584943 916
25724151 368
1142036 656
256964 712
1382412 1380
1191987 1414
5251598 1329
29593254 912
29595651 903
5493730 533
6370588 1208
25473080 388
25470771 393
6610828 490
306911 1483
5493841 532
1180219 651
5496652 1249
5253498 1323
24637454 1034
25522526 978
1373580 620
29634870 890
1373172 1393
29584427 922
31057102 2
6431150 1174
6610332 1169
6367651 518
5294502 1303
24649082 403
25776411 935
245327 731
6379308 1200
243408 738
1370644 632
25482038 989
1130900 671
24354175 1121
30762598 323
1425836 1359
1423415 609
25765684 937
25713019 371
6433979 1172
14326 7
306799 692
1434235 1355
1373669 1389
25765270 367
55339 8
5292471 564
29645616 881
29836106 860
6378898 504
297564 1498
25470163 400
24637951 1030
63622 757
24356502 452
1423504 1364
1382500 1379
29636654 340
1371276 1399
30952590 1
30709827 329
24639763 1027
6662559 487
6381226 502
25765275 938
29645485 339
29585030 352
5535370 1239
24354174 457
5534719 528
6369960 511
5483007 542
25536058 375
1425812 608
29836626 859
29827191 866
5292490 563
25470270 397
6368172 1219
5534849 526
25533642 375
14438 7
25524835 971
25522916 976
1191486 1418
1191378 638
1438960 4
6431173 1174
25482014 383
24344846 471
30710367 842
1384809 1374
5494339 1254
306391 1488
29646025 880
30773325 323
24397622 1090
14303 782
25765703 937
6613356 1157
25715436 949
30709957 327
29595646 346
25727092 942
25481410 385
29824881 335
6379303 503
29836515 859
24599271 1040
6664984 1145
5253470 573
64142 752
31004958 2
6431062 1175
25523046 974
6665003 1145
1142041 1446
29877118 854
1436651 4
5545967 1232
1425315 608
55315 762
6419925 498
24342927 478
6381203 502
6610936 1162
24353566 464
5253884 1321
308807 1479
24596832 1047
24356484 1112
29824774 336
5305730 1285
256444 715
3079 802
308699 691
1141655 1448
29636659 888
243432 9
5251078 1335
5534831 1244
30709934 327
6433482 1172
25523027 974
24637840 1032
24585607 422
25483803 382
309220 5
1381998 616
5537139 524
32080435 1
1194296 1409
30765019 824
25715324 369
24640260 1025
24397078 438
24651503 5
6381835 1193
6422323 1179
29584422 354
1180131 653
1141539 658
24408735 1075
297996 1494
30723514 830
6381314 502
295552 704
24598755 1042
24637426 406
6422235 1180
6370499 508
24650982 403
6370091 1212
25522502 378
256960 712
24598839 1041
66471 1548
24405909 433
254679 1523
6612840 1158
30762194 826
6378811 1205
24397101 438
29634782 891
1381891 617
663 9
24649194 1020
30955123 817
1141631 657
25765182 367
6420315 497
30773437 823
14847 7
24649106 1020
24397599 1090
30952703 819
5253387 1326
24395095 1103
5305614 551
5496647 530
1422895 611
297475 699
25522507 979
25470683 394
5294915 1300
24585715 1065
30721098 833
297587 1497
25473099 388
24587615 1059
5494232 1256
6369984 1215
29636770 886
295682 702
25715845 948
66042 748
5253363 575
5496131 530
1373581 1390
1183048 641
6370587 508
29634261 343
29827711 864
5485516 1264
25522419 981
29646006 880
29647925 879
5535351 1239
29584942 352
142 10
29593746 347
30963843 816
1139750 661
30955016 817
1139211 666
6368171 513
65950 749
256988 1514
5251482 578
5482487 548
5545990 1231
25473188 999
30952614 1
29593249 349
5292578 562
295576 1506
29836018 861
256555 713
55294878 1
24356503 1111
25483827 986
25470660 395
6612724 489
6419818 499
29645592 339
5493842 1258
54818 766
256965 1515
1139234 665
5496150 530
1423392 609
1425817 1359
24354087 1123
30955532 817
29593230 350
1193794 635
29825295 870
25481522 993
5482984 543
1141520 659
25724267 944
6370611 1208
24639735 404
30762599 825
1384288 614
6664979 487
5242655 588
25481499 994
5294891 557
29835994 332
24649087 1020
29838419 858
14327 7
25713424 370
5493822 532
6420339 1184
24394662 447
24342430 10
24585608 1068
25726595 942
29584924 917
25481903 383
1425297 1362
5494251 1255
1130403 675
25472691 1003
29827190 333
24345367 1130
1423503 609
306414 1487
5483008 1277
24648585 403
29877030 855
24342946 477
1182551 643
1183049 1426
257095 7
24648674 1021
5485015 1268
295683 1503
6610331 492
1191485 637
6622076 1152
24344827 472
30710348 843
11390 10
29825402 869
306823 1484
6676227 3
24408326 1076
5239830 10
30709958 845
5303849 1289
6610415 491
5482598 545
6433463 1172
29593770 906
5534742 527
5537247 1235
5545966 523
25522911 377
24648590 1022
30955011 1
25712927 372
5483114 541
29648422 879
30952595 1
256463 714
5484907 538
25724175 945
29584919 352
24353678 1126
24596831 411
25473081 1001
5240327 598
6422346 1179
29824882 873
308700 1481
24408237 431
24395090 443
25481411 996
6419926 1187
29584510 353
24395183 1101
5251077 581
5537140 1237
1180652 1437
1182528 644
29827167 333
6422322 496
6370480 508
24598731 410
1370756 1405
24596423 1050
1384312 1376
1434644 1354
30762078 323
29585054 915
1373060 622
25524816 972
25726576 942
25525355 969
1381979 616
5496239 1250
25470790 393
5303328 553
